,Players,Points,Clubs,Position,Start,Goals,A,CS,CS part,Yellow,Red,Sub,CO,Off,Pen SV,Pen M,Goals conceded,Conceded 1+,OG,FirstInitial,Firstname,Surname
1293,Waldemar Anton,60,H96,Defender,26,1,0,5,0,1,0,0,0,1,0,0,37,16,0,W,Waldemar,Anton
1294,Leon Goretzka,60,SCH4,Midfielder,16,4,2,0,0,3,0,5,5,3,0,0,0,0,0,L,Leon,Goretzka
1295,Karim Rekik,60,HB1,Defender,21,2,2,4,0,3,0,0,0,1,0,0,28,11,0,K,Karim,Rekik
1296,Aaron Hunt,60,HSV,Midfielder,21,2,2,0,0,1,0,3,3,11,0,0,0,0,0,A,Aaron,Hunt
1297,Timothy Chandler,60,EF,Midfielder,20,2,4,0,0,3,0,2,1,3,0,0,0,0,0,T,Timothy,Chandler
1298,Davie Selke,59,HB1,Forward,14,5,0,0,0,2,0,8,8,5,0,0,0,0,0,D,Davie,Selke
1299,Alexander Schwolow,59,SCF,Goalkeeper,28,0,0,8,0,0,0,0,0,1,0,0,46,26,1,A,Alexander,Schwolow
1300,Shinji Kagawa,58,BD1,Midfielder,12,5,1,0,0,0,0,10,6,5,0,0,0,0,0,S,Shinji,Kagawa
1301,Franck Ribery,58,BM1,Midfielder,14,5,1,0,0,3,0,8,5,12,0,0,0,0,0,F,Franck,Ribery
1302,Valentino Lazaro,58,HB1,Midfielder,15,2,5,0,0,4,0,7,7,2,0,0,0,0,0,V,Valentino,Lazaro
1303,Danny Latza,58,,Midfielder,25,2,1,0,0,7,0,2,2,4,0,0,0,0,0,D,Danny,Latza
1304,Ishak Belfodil,58,WB1,Forward,12,4,1,0,0,1,0,14,12,7,0,0,0,0,0,I,Ishak,Belfodil
1305,Milos Jojic,58,FCK1,Midfielder,16,2,4,0,0,3,0,8,7,9,0,0,0,0,0,M,Milos,Jojic
1306,Phillipp Tschauner,57,H96,Goalkeeper,27,0,0,5,0,1,0,0,0,0,0,0,38,16,0,P,Phillipp,Tschauner
1307,David Abraham,57,EF,Defender,23,0,1,5,0,3,0,0,0,1,0,0,24,6,1,D,David,Abraham
1308,Ja-Cheol Koo,56,,Midfielder,21,2,0,0,0,1,0,6,5,8,0,0,0,0,0,J,Ja-Cheol,Koo
1309,Mathew Leckie,56,HB1,Forward,15,4,1,0,0,3,0,9,6,3,0,0,0,0,0,M,Mathew,Leckie
1310,Matthias Ostrzolek,56,H96,Defender,26,0,1,5,0,4,0,3,0,2,0,0,36,15,0,M,Matthias,Ostrzolek
1311,Martin Hinteregger,56,,Defender,24,0,0,6,0,2,0,1,1,0,0,0,34,15,0,M,Martin,Hinteregger
1312,Matija Nastasic,56,SCH4,Defender,22,0,0,7,1,6,0,2,2,2,0,0,30,14,0,M,Matija,Nastasic
1313,Kingsley Coman,55,BM1,Midfielder,10,3,3,0,0,0,0,11,11,4,0,0,0,0,0,K,Kingsley,Coman
1314,Denis Zakaria,55,MON1,Midfielder,25,2,1,0,0,9,0,1,1,9,0,0,0,0,0,D,Denis,Zakaria
1315,Oscar Wendt,55,MON1,Defender,23,1,1,5,0,1,0,0,0,3,0,0,36,18,0,O,Oscar,Wendt
1316,Jeremy Toljan,55,,Defender,15,1,2,5,1,1,0,4,2,1,0,0,20,9,0,J,Jeremy,Toljan
1317,Simon Falette,54,EF,Defender,23,1,0,4,2,9,1,2,2,2,0,0,26,7,0,S,Simon,Falette
1318,Florian Kainz,54,WB1,Midfielder,16,2,2,0,0,4,0,13,10,13,0,0,0,0,0,F,Florian,Kainz
1319,Zlatko Junuzovic,54,WB1,Midfielder,14,2,4,0,0,1,0,6,5,7,0,0,0,0,0,Z,Zlatko,Junuzovic
1320,Yann Sommer,54,MON1,Goalkeeper,25,0,0,5,0,1,0,0,0,1,0,0,35,15,0,Y,Yann,Sommer
1321,Mitchell Weiser,54,HB1,Midfielder,22,1,2,0,0,2,0,4,1,3,0,0,0,0,0,M,Mitchell,Weiser
1322,Panagiotis Retsos,54,BL1,Defender,14,1,3,3,3,4,0,11,6,3,0,0,22,8,0,P,Panagiotis,Retsos
1323,Mijat Gacinovic,54,EF,Midfielder,19,1,3,0,0,4,0,9,6,11,0,0,0,0,0,M,Mijat,Gacinovic
1324,Lukas Klostermann,54,,Defender,21,1,0,5,1,2,0,5,1,4,0,0,30,14,0,L,Lukas,Klostermann
1325,Julian Korb,54,H96,Midfielder,25,1,2,0,0,7,0,2,0,5,0,0,0,0,0,J,Julian,Korb
1326,Kyriakos Papadopoulos,53,HSV,Defender,25,1,1,6,0,10,0,1,0,0,0,0,38,19,0,K,Kyriakos,Papadopoulos
1327,Michy Batshuayi,53,BD1,Forward,8,7,1,0,0,2,0,1,1,0,0,0,0,0,0,M,Michy,Batshuayi
1328,Josuha Guilavogui,53,VFL,Midfielder,24,2,1,0,0,7,0,3,2,5,0,0,0,0,1,J,Josuha,Guilavogui
1329,Daniel Ginczek,53,VFB,Forward,12,5,0,0,0,2,0,7,6,8,0,0,0,0,0,D,Daniel,Ginczek
1330,Yevhen Konoplyanka,53,SCH4,Midfielder,13,2,3,0,0,1,0,15,9,9,0,0,0,0,0,Y,Yevhen,Konoplyanka
1331,Andre Hahn,52,HSV,Midfielder,14,3,0,0,0,0,0,11,9,3,0,0,0,0,0,A,Andre,Hahn
1332,Nadiem Amiri,52,,Midfielder,15,2,2,0,0,2,0,11,8,10,0,0,0,0,0,N,Nadiem,Amiri
1333,Christopher Kramer,52,MON1,Midfielder,22,2,0,0,0,3,0,1,1,8,0,0,0,0,0,C,Christopher,Kramer
1334,Caglar Soyuncu,52,SCF,Defender,23,1,0,7,0,4,1,3,0,1,0,0,36,20,0,C,Caglar,Soyuncu
1335,Charles Aranguiz,52,BL1,Midfielder,22,1,2,0,0,3,0,3,0,4,0,0,0,0,0,C,Charles,Aranguiz
1336,Robin Quaison,51,,Midfielder,13,4,0,0,0,3,0,12,8,6,0,0,0,0,0,R,Robin,Quaison
1337,Daniel Baier,51,,Midfielder,27,0,1,0,0,6,0,0,0,5,0,0,0,0,0,D,Daniel,Baier
1338,Jeffrey Gouweleeuw,51,,Defender,22,0,0,6,0,3,0,0,0,1,0,0,30,14,0,J,Jeffrey,Gouweleeuw
1339,Pirmin Schwegler,51,H96,Midfielder,23,0,4,0,0,9,0,2,2,10,0,0,0,0,0,P,Pirmin,Schwegler
1340,Dennis Diekmeier,50,HSV,Defender,21,0,3,5,0,4,0,5,0,2,0,0,33,17,0,D,Dennis,Diekmeier
1341,Christian Mathenia,50,HSV,Goalkeeper,24,0,0,6,0,2,0,5,0,0,0,0,38,20,0,C,Christian,Mathenia
1342,Andriy Yarmolenko,50,BD1,Forward,13,3,2,0,0,0,0,6,3,9,0,0,0,0,0,A,Andriy,Yarmolenko
1343,Josip Brekalo,50,VFB,Forward,15,2,1,0,0,2,0,12,9,12,0,0,0,0,0,J,Josip,Brekalo
1344,Nabil Bentaleb,50,SCH4,Midfielder,10,4,3,0,0,2,0,9,3,3,0,0,0,0,0,N,Nabil,Bentaleb
1345,Lars Bender,50,BL1,Midfielder,17,2,3,0,0,4,0,3,1,8,0,0,0,0,0,L,Lars,Bender
1346,Emiliano Insua,50,VFB,Defender,19,0,0,5,1,2,0,3,1,2,0,0,23,9,0,E,Emiliano,Insua
1347,Mario Gotze,50,BD1,Midfielder,16,2,2,0,0,1,0,5,3,9,0,0,0,0,0,M,Mario,Gotze
1348,Suat Serdar,49,,Midfielder,14,3,0,0,0,3,0,13,9,4,0,0,0,0,0,S,Suat,Serdar
1349,Dayot Upamecano,49,,Defender,22,1,0,4,0,3,0,3,2,1,0,0,35,15,0,D,Dayot,Upamecano
1350,Pavel Kaderabek,49,,Midfielder,20,0,3,0,0,4,0,7,4,2,0,0,0,0,0,P,Pavel,Kaderabek
1351,Chadrac Akolo,49,VFB,Forward,12,4,0,0,0,2,0,13,9,11,0,1,0,0,0,C,Chadrac,Akolo
1352,Admir Mehmedi,49,BL1,Forward,11,3,3,0,0,3,0,14,6,5,0,0,0,0,0,A,Admir,Mehmedi
1353,Robin Koch,49,SCF,Midfielder,20,2,0,0,0,2,0,6,1,0,0,0,0,0,0,R,Robin,Koch
1354,Kevin Kampl,49,BL1,Midfielder,18,1,2,0,0,3,0,8,5,3,0,0,0,0,0,K,Kevin,Kampl
1355,Gideon Jung,49,HSV,Midfielder,24,1,1,0,0,5,1,1,1,2,0,0,0,0,0,G,Gideon,Jung
1356,Phillip Bargfrede,48,WB1,Midfielder,20,1,1,0,0,4,0,8,4,14,0,0,0,0,0,P,Phillip,Bargfrede
1357,Emil Forsberg,48,,Forward,13,2,2,0,0,0,0,7,6,8,0,0,0,0,0,E,Emil,Forsberg
1358,Diego Demme,47,,Midfielder,20,0,2,0,0,4,0,7,5,5,0,0,0,0,0,D,Diego,Demme
1359,Giulio Donati,47,,Defender,24,0,3,3,1,3,1,3,2,4,0,0,42,20,0,G,Giulio,Donati
1360,Fin Bartels,47,WB1,Midfielder,14,2,3,0,0,0,0,1,0,8,0,0,0,0,0,F,Fin,Bartels
1361,Douglas Santos,47,HSV,Defender,22,1,1,4,0,4,0,4,1,1,0,0,37,18,0,D,Douglas,Santos
1362,Lukas Rupp,47,,Midfielder,14,2,2,0,0,1,0,10,4,9,0,0,0,0,0,L,Lukas,Rupp
1363,Maximilian Arnold,46,VFL,Midfielder,23,2,0,0,0,6,1,2,1,1,0,1,0,0,0,M,Maximilian,Arnold
1364,Timo Horn,46,FCK1,Goalkeeper,29,0,0,5,0,0,0,0,0,0,0,0,56,32,0,T,Timo,Horn
1365,Pablo de Blasis,46,,Midfielder,15,2,1,0,0,2,0,12,5,7,0,0,0,0,0,P,Pablo,Blasis
1366,Dennis Geiger,45,,Midfielder,20,2,1,0,0,9,0,2,1,8,0,0,0,0,0,D,Dennis,Geiger
1367,Pascal Stenzel,45,SCF,Midfielder,20,1,0,0,0,3,0,6,3,2,0,0,0,0,0,P,Pascal,Stenzel
1368,Florian Grillitsch,45,,Midfielder,17,1,2,0,0,4,0,11,4,3,0,0,0,0,0,F,Florian,Grillitsch
1369,Jean-Philippe Gbamin,45,,Defender,24,0,2,4,0,4,0,2,1,1,0,0,43,22,0,J,Jean-Philippe,Gbamin
1370,Christian Gentner,45,VFB,Midfielder,22,0,1,0,0,2,0,0,0,1,0,0,0,0,0,C,Christian,Gentner
1371,Rani Khedira,44,,Midfielder,22,1,0,0,0,8,0,4,3,6,0,0,0,0,0,R,Rani,Khedira
1372,Kevin Vogt,44,,Midfielder,26,0,1,0,0,8,0,0,0,0,0,0,0,0,1,K,Kevin,Vogt
1373,Santiago Ascacibar,44,VFB,Midfielder,24,0,1,0,0,9,0,2,2,8,0,0,0,0,0,S,Santiago,Ascacibar
1374,Dominique Heintz,44,FCK1,Defender,26,1,0,5,0,3,0,0,0,0,0,0,51,30,0,D,Dominique,Heintz
1375,Nuri Sahin,43,BD1,Midfielder,12,2,2,0,0,1,0,17,4,4,0,0,0,0,0,N,Nuri,Sahin
1376,Marvin Bakalorz,43,H96,Midfielder,19,0,1,0,0,3,0,10,5,5,0,0,0,0,0,M,Marvin,Bakalorz
1377,Marcin Kaminski,43,VFB,Defender,12,0,0,4,3,0,0,12,7,3,0,0,22,10,0,M,Marcin,Kaminski
1378,Walace,42,HSV,Midfielder,16,1,2,0,0,3,0,6,2,6,0,0,0,0,0,W,Walace,Walace
1379,Levin Oztunali,42,,Midfielder,16,0,3,0,0,3,0,4,4,11,0,0,0,0,0,L,Levin,Oztunali
1380,Peter Pekarik,42,HB1,Defender,13,0,2,4,0,1,0,16,0,3,0,0,14,5,0,P,Peter,Pekarik
1381,Per Cijan Skjelbred,41,HB1,Midfielder,20,0,0,0,0,2,0,9,3,2,0,0,0,0,0,P,Per,Skjelbred
1382,Nicolas Hofler,41,SCF,Midfielder,19,0,2,0,0,6,0,3,3,0,0,0,0,0,0,N,Nicolas,Hofler
1383,Abdou Diallo,41,,Defender,23,2,0,2,0,5,0,0,0,1,0,0,39,18,0,A,Abdou,Diallo
1384,Benjamin Stambouli,41,SCH4,Midfielder,19,0,2,0,0,4,0,8,4,2,0,0,0,0,1,B,Benjamin,Stambouli
1385,Emil Berggreen,41,,Forward,6,4,1,0,0,2,0,8,8,4,0,0,0,0,0,E,Emil,Berggreen
1386,Steven Zuber,41,,Forward,15,1,2,0,0,2,0,14,2,10,0,0,0,0,0,S,Steven,Zuber
1387,Makoto Hasebe,41,EF,Midfielder,21,0,0,0,0,2,0,2,1,0,0,0,0,0,0,M,Makoto,Hasebe
1388,Ohis Felix Uduokhai,41,VFL,Defender,14,1,0,3,1,1,0,4,2,0,0,0,19,7,0,O,Ohis,Uduokhai
1389,William,40,VFL,Defender,14,0,1,4,1,5,0,7,3,4,0,0,19,7,0,W,William,William
1390,Leonardo Bittencourt,39,FCK1,Midfielder,14,1,2,0,0,4,0,5,4,6,0,0,0,0,0,L,Leonardo,Bittencourt
1391,Erik Thommy,39,,Midfielder,11,1,3,0,0,1,0,9,4,10,0,0,0,0,0,E,Erik,Thommy
1392,Andre Schurrle,39,BD1,Midfielder,10,1,4,0,0,0,0,7,4,3,0,1,0,0,0,A,Andre,Schurrle
1393,Nico Schulz,39,,Midfielder,14,1,0,0,0,2,0,11,8,2,0,0,0,0,0,N,Nico,Schulz
1394,Salih Ozcan,39,FCK1,Defender,18,0,1,4,1,5,0,7,4,4,0,0,34,17,0,S,Salih,Ozcan
1395,Marco Terrazzino,39,SCF,Midfielder,16,0,1,0,0,1,0,10,5,16,0,0,0,0,0,M,Marco,Terrazzino
1396,Sehrou Guirassy,39,FCK1,Forward,7,4,0,0,0,2,0,10,7,2,0,0,0,0,0,S,Sehrou,Guirassy
1397,Julian Weigl,39,BD1,Midfielder,16,1,0,0,0,3,0,10,5,2,0,0,0,0,0,J,Julian,Weigl
1398,Bobby Wood,39,HSV,Forward,15,1,0,0,0,1,0,6,5,10,0,0,0,0,0,B,Bobby,Wood
1399,Mahmoud Dahoud,39,BD1,Midfielder,10,0,4,0,0,4,0,13,11,4,0,0,0,0,0,M,Mahmoud,Dahoud
1400,Max Meyer,39,SCH4,Midfielder,21,0,0,0,0,6,0,7,3,8,0,0,0,0,0,M,Max,Meyer
1401,Stefan Bell,39,,Forward,21,1,0,0,0,6,0,3,1,0,0,0,0,0,1,S,Stefan,Bell
1402,Kerem Demirbay,38,,Midfielder,12,2,1,0,0,3,0,5,4,3,0,0,0,0,0,K,Kerem,Demirbay
1403,Alexandru Maxim,38,,Midfielder,11,1,2,0,0,2,0,13,7,10,0,0,0,0,0,A,Alexandru,Maxim
1404,Daniel Opare,38,,Defender,17,0,0,5,0,6,0,2,0,2,0,0,22,10,0,D,Daniel,Opare
1405,Marcel Halstenberg,38,,Defender,14,2,2,1,1,3,0,2,1,2,0,0,23,10,0,M,Marcel,Halstenberg
1406,Gonzalo Castro,38,BD1,Midfielder,16,0,2,0,0,3,0,8,3,7,0,0,0,0,0,G,Gonzalo,Castro
1407,Marcel Heller,38,,Midfielder,14,0,1,0,0,1,0,15,8,11,0,0,0,0,0,M,Marcel,Heller
1408,Jonathas,38,H96,Forward,7,3,2,0,0,2,0,5,5,5,0,0,0,0,0,J,Jonathas,Jonathas
1409,Gotoku Sakai,37,HSV,Defender,21,0,0,4,0,2,0,8,2,2,0,0,40,21,0,G,Gotoku,Sakai
1410,Jetro Willems,37,EF,Defender,15,0,1,1,2,3,0,8,3,7,0,0,19,4,0,J,Jetro,Willems
1411,Kevin Akpoguma,37,,Defender,13,0,1,5,0,0,0,7,4,1,0,0,25,13,1,K,Kevin,Akpoguma
1412,Konrad Laimer,37,,Midfielder,13,0,2,0,0,2,0,13,7,3,0,0,0,0,0,K,Konrad,Laimer
1413,Patrick Herrmann,37,MON1,Defender,12,1,1,1,4,0,0,14,10,9,0,0,34,17,0,P,Patrick,Herrmann
1414,Robin Knoche,37,VFL,Midfielder,19,0,1,0,0,1,0,10,0,1,0,0,0,0,1,R,Robin,Knoche
1415,Gerrit Holtmann,36,,Midfielder,10,2,1,0,0,1,0,7,4,4,0,0,0,0,0,G,Gerrit,Holtmann
1416,Dominik Kohr,36,BL1,Midfielder,16,1,0,0,0,8,0,11,7,8,0,0,0,0,0,D,Dominik,Kohr
1417,Sebastian Rudy,36,BM1,Midfielder,12,0,2,0,0,2,0,16,8,3,0,0,0,0,0,S,Sebastian,Rudy
1418,Simon Zoller,36,FCK1,Forward,10,2,1,0,0,2,0,9,5,6,0,0,0,0,0,S,Simon,Zoller
1419,Yannick Gerhardt,35,VFL,Midfielder,12,1,1,0,0,1,0,8,4,1,0,0,0,0,0,Y,Yannick,Gerhardt
1420,Danny Da Costa,35,EF,Defender,8,1,2,2,1,0,0,7,4,1,0,0,15,6,0,D,Danny,Costa
1421,Julian Baumgartlinger,35,BL1,Midfielder,13,1,0,0,0,1,0,13,5,6,0,0,0,0,0,J,Julian,Baumgartlinger
1422,Frederik Sorensen,34,FCK1,Defender,22,2,1,3,1,10,0,5,4,5,0,0,53,31,0,F,Frederik,Sorensen
1423,Kevin Danso,34,,Midfielder,12,2,0,0,0,2,0,8,2,5,0,0,0,0,0,K,Kevin,Danso
1424,Karim Bellarabi,34,BL1,Midfielder,12,1,0,0,0,2,0,17,7,6,0,0,0,0,0,K,Karim,Bellarabi
1425,Iver Fossum,34,H96,Midfielder,11,1,1,0,0,0,0,8,4,3,0,0,0,0,0,I,Iver,Fossum
1426,Fabian Lustenberger,34,HB1,Midfielder,16,0,0,0,0,2,0,11,4,2,0,0,0,0,0,F,Fabian,Lustenberger
1427,Fiete Arp,34,HSV,Forward,8,2,0,0,0,1,0,10,9,5,0,0,0,0,0,F,Fiete,Arp
1428,Matthias Lehmann,34,FCK1,Midfielder,17,0,0,0,0,3,0,10,3,7,0,0,0,0,0,M,Matthias,Lehmann
1429,Breel Embolo,34,SCH4,Forward,8,2,0,0,0,4,0,19,12,6,0,0,0,0,0,B,Breel,Embolo
1430,Bernardo,33,,Midfielder,12,1,1,0,0,2,0,15,3,1,0,0,0,0,0,B,Bernardo,Bernardo
1431,Arne Maier,33,HB1,Midfielder,14,0,1,0,0,1,0,5,3,7,0,0,0,0,0,A,Arne,Maier
1432,Adam Szalai,33,,Forward,6,3,0,0,0,2,0,13,8,2,0,0,0,0,0,A,Adam,Szalai
1433,Lewis Holtby,33,HSV,Midfielder,8,3,0,0,0,1,0,8,3,2,0,0,0,0,0,L,Lewis,Holtby
1434,Vincenzo Grifo,33,MON1,Midfielder,9,0,3,0,0,0,0,11,6,3,0,0,0,0,0,V,Vincenzo,Grifo
1435,Alexander Esswein,32,HB1,Forward,6,1,2,0,0,0,0,19,9,5,0,0,0,0,0,A,Alexander,Esswein
1436,Tim Kleindienst,32,SCF,Forward,8,0,3,0,0,2,0,11,9,7,0,0,0,0,0,T,Tim,Kleindienst
1437,Carlos Salcedo,31,EF,Defender,15,0,0,2,0,3,0,5,3,3,0,0,23,7,0,C,Carlos,Salcedo
1438,Marcel Tisserand,31,VFL,Defender,13,0,1,3,0,4,0,2,1,1,0,0,18,7,0,M,Marcel,Tisserand
1439,Harvard Nordtveit,31,,Defender,7,0,0,3,3,0,0,9,4,0,0,0,10,5,0,H,Harvard,Nordtveit
1440,Jonathan De Guzman,31,EF,Midfielder,10,0,3,0,0,1,0,4,3,2,0,0,0,0,0,J,Jonathan,Guzman
1441,Marc Bartra,30,BD1,Defender,9,2,1,2,1,1,0,6,3,1,0,0,22,13,0,M,Marc,Bartra
1442,Marco Hoger,30,FCK1,Midfielder,15,0,0,0,0,3,0,6,3,6,0,0,0,0,0,M,Marco,Hoger
1443,Claudio Pizarro,30,FCK1,Forward,4,2,1,0,0,0,0,13,9,1,0,0,0,0,0,C,Claudio,Pizarro
1444,Vladimir Darida,30,HB1,Midfielder,13,0,1,0,0,2,0,6,3,5,0,0,0,0,0,V,Vladimir,Darida
1445,Berkay Ozcan,30,VFB,Midfielder,11,0,2,0,0,1,0,10,3,8,0,0,0,0,0,B,Berkay,Ozcan
1446,Lukas Klunter,29,FCK1,Defender,14,1,0,2,2,6,0,8,5,4,0,0,30,15,0,L,Lukas,Klunter
1447,Benjamin Henrichs,29,BL1,Midfielder,9,0,1,0,0,0,1,18,11,2,0,0,0,0,0,B,Benjamin,Henrichs
1448,Mickael Cuisance,29,MON1,Midfielder,8,0,1,0,0,2,0,19,12,4,0,0,0,0,0,M,Mickael,Cuisance
1449,Jonathan Schmid,29,,Midfielder,10,0,0,0,0,1,0,16,10,4,0,0,0,0,0,J,Jonathan,Schmid
1450,Thiago Alcantara,28,BM1,Midfielder,9,1,1,0,0,3,0,6,5,3,0,0,0,0,0,T,Thiago,Alcantara
1451,Anastasios Donis,28,VFB,Forward,10,1,0,0,0,1,0,12,4,7,0,0,0,0,0,A,Anastasios,Donis
1452,Marcel Risse,28,FCK1,Midfielder,9,0,3,0,0,1,0,2,2,2,0,0,0,0,0,M,Marcel,Risse
1453,Mergim Mavraj,28,HSV,Defender,17,0,0,3,0,4,0,6,0,2,0,0,28,14,0,M,Mergim,Mavraj
1454,Manuel Gulde,28,SCF,Defender,12,0,0,3,0,0,0,0,0,0,0,0,17,8,0,M,Manuel,Gulde
1455,Marco Reus,27,BD1,Midfielder,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,M,Marco,Reus
1456,Florian Kath,27,SCF,Midfielder,3,1,0,0,0,3,0,22,19,3,0,0,0,0,0,F,Florian,Kath
1457,Jorge Mere,27,FCK1,Defender,17,1,0,3,0,3,0,3,1,1,0,0,37,22,0,J,Jorge,Mere
1458,Nany Landry Dimata,27,VFL,Forward,7,0,1,0,0,1,0,16,11,5,0,0,0,0,0,N,Nany,Dimata
1459,Jordan Torunarigha,27,HB1,Defender,5,1,0,1,4,0,1,13,5,1,0,0,7,2,0,J,Jordan,Torunarigha
1460,Sergio Cordova,27,,Midfielder,2,1,0,0,0,1,0,21,19,2,0,0,0,0,0,S,Sergio,Cordova
1461,Jerome Gondorf,27,WB1,Midfielder,5,1,1,0,0,2,0,16,11,5,0,0,0,0,0,J,Jerome,Gondorf
1462,Florian Niederlechner,26,SCF,Forward,9,2,0,0,0,1,0,1,1,6,0,1,0,0,0,F,Florian,Niederlechner
1463,Juan Bernat,26,BM1,Defender,8,0,1,2,1,0,0,5,0,4,0,0,8,3,0,J,Juan,Bernat
1464,Takuma Asano,26,VFB,Forward,7,1,0,0,0,1,0,13,8,4,0,0,0,0,0,T,Takuma,Asano
1465,Albin Ekdal,26,HSV,Midfielder,11,0,1,0,0,2,0,3,3,8,0,0,0,0,0,A,Albin,Ekdal
1466,Fabien Frei,25,,Midfielder,10,1,0,0,0,1,0,7,1,5,0,0,0,0,0,F,Fabien,Frei
1467,Stefan Ilsanker,25,,Midfielder,11,0,0,0,0,3,0,12,6,1,0,0,0,0,0,S,Stefan,Ilsanker
1468,Jonas Hofmann,25,MON1,Midfielder,7,0,0,0,0,0,0,15,11,4,0,0,0,0,0,J,Jonas,Hofmann
1469,Jonas Hector,25,FCK1,Defender,15,1,1,2,0,3,0,0,0,2,0,0,31,18,0,J,Jonas,Hector
1470,Sebastien Langkamp,25,HB1,Defender,13,0,0,1,1,3,0,13,5,1,0,0,25,9,0,S,Sebastien,Langkamp
1471,Marco Russ,24,EF,Defender,10,1,0,0,3,3,0,14,5,5,0,0,18,6,1,M,Marco,Russ
1472,Lukas Kubler,24,SCF,Defender,9,0,0,3,1,1,0,19,2,2,0,0,16,9,0,L,Lukas,Kubler
1473,Ondrej Duda,24,HB1,Midfielder,8,1,0,0,0,3,0,13,6,8,0,0,0,0,0,O,Ondrej,Duda
1474,Robert Bauer,24,WB1,Midfielder,12,0,0,0,0,4,0,17,4,3,0,0,0,0,0,R,Robert,Bauer
1475,Weston McKennie,24,SCH4,Midfielder,10,0,0,0,0,3,0,11,7,6,0,0,0,0,0,W,Weston,McKennie
1476,Taleb Twatiha,24,EF,Defender,4,0,1,1,2,1,0,15,9,1,0,0,13,3,0,T,Taleb,Twatiha
1477,Jhon Cordoba,24,FCK1,Forward,9,0,1,0,0,2,0,6,5,4,0,0,0,0,0,J,Jhon,Cordoba
1478,Lamine Sane,23,WB1,Defender,9,1,0,1,1,1,0,7,2,2,0,0,16,7,0,L,Lamine,Sane
1479,Dan-Axel Zagadou,23,BD1,Defender,6,1,0,2,3,0,1,15,5,2,0,0,16,10,0,D,Dan-Axel,Zagadou
1480,Robin Zentner,23,,Goalkeeper,15,0,0,2,0,1,0,9,0,0,0,0,27,14,0,R,Robin,Zentner
1481,Marcel Schmelzer,23,BD1,Defender,15,0,0,2,2,3,0,0,0,2,0,0,27,16,0,M,Marcel,Schmelzer
1482,Julian Schuster,23,SCF,Midfielder,13,0,1,0,0,1,0,13,1,2,0,0,0,0,2,J,Julian,Schuster
1483,Kenan Karaman,23,H96,Forward,6,0,0,0,0,2,0,17,13,2,0,0,0,0,0,K,Kenan,Karaman
1484,Rene Adler,23,,Goalkeeper,11,0,0,2,0,0,0,2,0,0,0,0,16,7,0,R,Rene,Adler
1485,Rick van Drongelen,22,HSV,Defender,15,0,0,2,1,4,0,10,2,3,0,0,27,13,1,R,Rick,Drongelen
1486,Konstantin Rausch,22,FCK1,Defender,11,0,1,2,0,3,0,5,1,3,0,0,19,9,0,K,Konstantin,Rausch
1487,Amir Abrashi,21,SCF,Midfielder,11,0,0,0,0,2,0,4,1,3,0,0,0,0,0,A,Amir,Abrashi
1488,Tatsuya Ito,21,HSV,Midfielder,7,0,0,0,0,1,0,12,8,6,0,0,0,0,0,T,Tatsuya,Ito
1489,Gelson Fernandes,21,EF,Midfielder,9,0,0,0,0,4,0,15,7,4,0,0,0,0,0,G,Gelson,Fernandes
1490,Ignacio Camacho,21,VFL,Midfielder,11,0,0,0,0,1,0,0,0,2,0,0,0,0,0,I,Ignacio,Camacho
1491,Orel Mangala,21,VFB,Midfielder,6,0,0,0,0,2,0,19,11,2,0,0,0,0,0,O,Orel,Mangala
1492,Stefan Posch,21,,Defender,9,0,0,3,0,3,0,3,0,3,0,0,12,6,0,S,Stefan,Posch
1493,Oliver Sorg,20,H96,Defender,17,0,1,0,1,3,0,12,2,8,0,0,36,18,0,O,Oliver,Sorg
1494,Ibrahima Konate,20,,Defender,10,0,0,2,0,1,0,12,2,2,0,0,19,9,0,I,Ibrahima,Konate
1495,Lucas Holer,20,SCF,Forward,10,0,0,0,0,0,0,1,0,9,0,0,0,0,0,L,Lucas,Holer
1496,Jeffrey Bruma,20,VFL,Defender,10,0,0,2,0,2,0,3,0,0,0,0,14,6,0,J,Jeffrey,Bruma
1497,Alexander Hack,20,,Defender,9,1,0,2,0,2,0,9,1,1,0,0,18,10,0,A,Alexander,Hack
1498,Dominic Maroh,20,FCK1,Defender,8,0,0,3,0,0,0,13,0,1,0,0,13,8,0,D,Dominic,Maroh
1499,Felipe,20,H96,Defender,6,0,0,2,1,0,0,1,0,2,0,0,5,2,0,F,Felipe,Felipe
1500,Mike Frantz,20,SCF,Midfielder,9,0,0,0,0,0,0,3,2,4,0,0,0,0,0,M,Mike,Frantz
1501,Maximillan Mittelstadt,20,HB1,Defender,5,0,0,2,1,0,0,10,4,3,0,0,10,4,0,M,Maximillan,Mittelstadt
1502,John Anthony Brooks,19,VFL,Defender,7,0,0,2,0,0,0,0,0,1,0,0,8,3,0,J,John,Brooks
1503,Christian Clemens,19,FCK1,Midfielder,4,1,0,0,0,1,0,13,7,3,0,0,0,0,0,C,Christian,Clemens
1504,Marko Pjaca,19,SCH4,Forward,3,2,0,0,0,0,0,8,3,3,0,0,0,0,0,M,Marko,Pjaca
1505,Luca Waldschmidt,19,HSV,Forward,3,0,0,0,0,0,0,17,13,3,0,0,0,0,0,L,Luca,Waldschmidt
